ID,AGE,USE,AD,ED,ACCESS_TIME,EGRESS_TIME,ALT1,ALT2,ALT3,BICYCLES,MOTOR,WB,GENDER,UNO,SERO,DM1,DM2,DM3,DM4,DM5,EDM1,EDM2,EDM3,EDM4,EDM5
1,22.0,4,0.3,2.25,5,7,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2,22.0,4,0.75,0.3,10,2,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
3,30.0,4,4.25,0.75,10,5,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4,40.0,4,0.3,1.25,5,5,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
5,22.0,4,3.75,1.25,15,10,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
6,30.0,1,5.0,5.0,10,17,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
7,22.0,1,5.0,2.75,20,10,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
8,40.0,4,0.3,0.75,5,10,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
9,65.0,4,2.75,3.25,20,20,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
10,22.0,4,1.75,1.25,20,10,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0
11,40.0,1,0.3,1.75,5,20,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
12,30.0,4,1.75,0.3,15,2,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
13,22.0,1,0.3,0.3,5,3,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
14,22.0,4,0.75,1.25,3,13,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
15,30.0,4,5.0,1.75,20,10,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0
16,22.0,1,0.3,0.3,5,5,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
17,40.0,4,0.3,2.75,3,10,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
18,30.0,4,0.75,0.3,10,5,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
19,30.0,4,4.25,2.75,15,15,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
20,30.0,1,3.75,1.75,10,15,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0
21,40.0,1,3.75,4.25,15,15,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
22,40.0,4,5.0,0.3,20,5,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
23,30.0,4,0.75,2.25,10,20,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
24,22.0,1,0.3,0.3,5,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
25,22.0,1,0.3,0.75,1,5,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
26,22.0,1,0.3,0.75,8,10,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
27,22.0,4,0.3,0.3,5,5,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
28,30.0,1,1.75,0.75,5,5,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
29,30.0,4,1.25,5.0,10,20,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1
30,40.0,4,1.75,0.3,5,5,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
31,22.0,4,0.3,0.3,2,2,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
32,54.0,4,1.75,1.75,10,10,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0
33,30.0,2,3.75,4.75,15,20,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1
34,40.0,1,2.25,2.25,10,10,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
35,30.0,4,2.75,1.25,10,10,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
36,22.0,4,0.3,0.3,5,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
37,22.0,4,3.75,0.3,15,5,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
38,30.0,4,1.75,1.75,25,10,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
39,40.0,4,1.25,0.3,10,10,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
40,22.0,1,2.75,0.75,10,5,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
41,22.0,4,0.3,0.3,5,5,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
42,22.0,4,0.3,0.3,5,5,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
43,22.0,1,1.25,0.3,20,5,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0
44,30.0,1,1.75,0.3,10,5,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
45,54.0,1,0.3,2.25,5,10,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
46,30.0,4,0.3,1.75,5,5,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
47,22.0,4,2.75,0.75,10,5,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
48,30.0,4,0.75,0.75,5,10,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
49,30.0,2,0.3,5.0,5,40,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
50,40.0,2,0.3,5.0,5,30,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
51,30.0,4,0.3,0.3,2,2,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
52,22.0,1,2.25,0.75,30,10,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
53,30.0,1,2.25,1.25,5,10,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0
54,22.0,4,0.3,0.75,5,4,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
55,30.0,4,2.25,2.25,10,10,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
56,30.0,1,0.3,0.3,3,5,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
57,30.0,2,0.3,0.3,10,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
58,30.0,1,0.75,1.25,10,15,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
59,54.0,1,0.3,0.3,5,7,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
60,22.0,4,0.3,0.75,3,10,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
61,22.0,1,0.75,1.25,10,10,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
62,22.0,4,0.75,0.3,8,4,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
63,22.0,1,1.25,2.75,10,10,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
64,22.0,2,0.3,3.75,5,25,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
65,30.0,4,0.3,5.0,2,25,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
66,22.0,1,0.3,0.75,7,15,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
67,40.0,4,0.3,1.75,2,10,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
68,22.0,4,1.75,0.3,10,5,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
69,30.0,4,2.75,1.75,18,13,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
70,30.0,4,0.3,3.25,2,15,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
71,22.0,4,0.75,0.3,10,5,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
72,22.0,1,0.75,0.75,10,10,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
73,22.0,1,1.25,0.3,15,5,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
74,22.0,2,0.3,0.3,10,5,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
75,30.0,4,0.3,5.0,2,45,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
76,22.0,1,1.25,2.75,10,10,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0
77,22.0,2,1.25,0.3,10,5,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
78,22.0,4,0.3,0.3,5,5,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
79,22.0,4,1.25,0.3,20,5,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
80,22.0,4,0.75,0.75,10,10,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
81,30.0,2,2.75,0.75,10,10,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
82,22.0,4,1.25,0.3,10,2,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
83,54.0,4,0.3,0.3,5,5,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
84,22.0,4,0.75,0.75,10,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
85,22.0,4,5.0,0.75,20,10,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
86,30.0,4,0.3,0.75,3,3,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
87,30.0,2,2.75,2.75,10,10,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
88,54.0,4,0.3,1.75,3,10,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
89,22.0,4,3.75,1.75,15,7,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0
90,22.0,4,5.0,0.75,250,5,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
91,22.0,1,0.75,0.75,10,10,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
92,22.0,2,0.3,0.3,5,5,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
93,40.0,4,5.0,0.3,30,5,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0
94,30.0,4,0.3,2.75,5,10,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0
95,22.0,1,0.3,0.3,5,10,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
96,22.0,2,0.75,0.3,8,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
97,40.0,2,5.0,5.0,15,30,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
98,22.0,1,0.3,0.3,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
99,40.0,1,3.75,0.75,15,10,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
100,22.0,4,2.25,1.75,10,10,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
101,22.0,4,1.25,0.3,15,2,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
102,40.0,4,0.3,0.3,5,5,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
103,30.0,4,1.25,1.25,13,20,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
104,22.0,4,0.3,0.3,10,5,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
105,30.0,2,0.3,5.0,5,60,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
106,40.0,2,0.3,5.0,5,40,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
107,22.0,4,0.3,0.75,5,10,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
108,22.0,2,0.3,2.25,8,10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
109,54.0,4,1.75,0.75,20,10,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
110,22.0,1,5.0,0.3,20,2,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
111,30.0,1,4.25,0.75,10,10,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
112,30.0,2,0.3,0.75,5,10,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0
113,30.0,1,0.75,0.3,10,3,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
114,40.0,1,0.75,3.75,10,15,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
115,54.0,1,0.3,3.25,5,10,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
116,22.0,1,0.75,2.25,7,10,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
117,22.0,2,0.3,2.25,2,5,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
118,30.0,4,5.0,0.3,120,2,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0
119,22.0,1,5.0,0.3,60,5,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0
120,22.0,1,1.25,0.3,15,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
121,22.0,4,0.3,0.3,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
122,22.0,1,3.25,0.75,10,10,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
123,54.0,4,5.0,1.25,50,10,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
124,22.0,4,0.3,0.3,2,5,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
125,22.0,1,1.25,0.3,5,2,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
126,22.0,4,0.75,0.75,10,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
127,40.0,1,0.3,0.75,5,10,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
128,30.0,2,1.25,1.75,15,20,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
129,22.0,4,1.25,0.3,10,2,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
130,22.0,4,0.3,0.3,5,4,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
131,22.0,1,0.75,0.3,10,5,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
132,30.0,4,0.3,0.3,10,10,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
133,22.0,1,0.3,0.75,5,10,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
134,40.0,4,0.3,0.3,5,2,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
135,40.0,4,0.75,0.3,10,4,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
136,22.0,1,0.75,0.3,20,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
137,22.0,4,0.3,1.25,5,15,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
138,22.0,1,0.75,1.25,10,8,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
139,40.0,4,2.25,0.3,15,10,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
140,22.0,4,4.25,0.3,15,5,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
141,30.0,4,2.75,0.75,5,10,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
142,22.0,1,4.75,0.75,15,10,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
143,22.0,4,0.3,0.3,5,4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
144,30.0,4,0.3,1.25,5,10,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
145,22.0,4,5.0,5.0,20,25,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
146,22.0,1,0.3,0.3,5,7,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
147,22.0,4,0.3,2.75,10,15,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
148,22.0,1,0.75,0.75,10,10,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
149,30.0,4,0.3,1.75,7,5,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
150,22.0,4,0.3,0.75,5,10,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
151,54.0,4,0.3,0.3,5,3,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
152,22.0,4,0.3,0.3,5,2,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
153,22.0,4,0.3,0.3,2,2,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
154,22.0,1,0.3,5.0,5,30,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
155,22.0,1,1.25,0.3,5,2,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
156,22.0,4,3.75,3.25,15,15,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
157,22.0,4,3.25,0.3,10,2,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
158,40.0,1,0.75,0.3,5,2,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
159,30.0,1,0.75,0.3,5,5,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
160,22.0,4,0.3,0.75,2,10,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
161,22.0,4,0.75,0.3,10,3,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
162,22.0,1,0.75,0.3,10,2,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
163,22.0,4,1.75,0.3,10,2,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
164,22.0,4,0.75,0.3,10,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
165,22.0,4,0.75,2.25,8,20,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
166,22.0,4,0.75,1.75,10,5,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
167,22.0,1,0.3,0.75,5,10,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
168,22.0,4,2.25,5.0,15,30,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
169,30.0,4,0.3,0.75,2,5,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
170,22.0,4,2.25,0.3,15,5,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
171,22.0,1,0.75,3.25,7,10,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
172,30.0,4,0.3,0.3,5,5,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
173,22.0,1,0.75,0.75,10,10,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
174,22.0,4,0.3,3.25,5,10,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
175,22.0,2,0.75,0.3,5,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
176,22.0,2,0.3,0.3,5,5,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
177,22.0,4,4.25,1.75,15,15,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
178,22.0,1,0.75,0.3,10,2,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
179,40.0,4,0.3,0.3,5,5,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
180,30.0,4,0.3,0.3,5,5,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
181,40.0,4,2.75,1.25,15,15,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0
182,40.0,1,0.3,0.3,7,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
183,22.0,4,0.3,0.3,2,2,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
184,30.0,2,0.3,0.3,2,3,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
185,30.0,4,0.3,0.75,5,10,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0
186,22.0,2,1.25,5.0,5,120,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
187,22.0,4,0.75,0.3,5,3,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
188,22.0,4,0.3,0.3,5,10,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
189,30.0,1,3.25,2.25,10,10,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
190,22.0,2,0.3,0.3,3,5,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
191,22.0,4,0.75,1.75,7,17,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
192,22.0,1,1.25,0.75,20,10,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
193,22.0,4,0.75,0.75,10,9,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
194,22.0,2,0.3,0.3,5,2,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
195,22.0,4,0.3,0.3,7,7,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
196,30.0,2,1.75,4.25,15,25,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
197,22.0,2,0.3,0.75,5,10,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
198,22.0,4,2.25,0.3,10,17,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
199,30.0,4,3.75,0.75,10,10,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
200,22.0,1,0.3,0.3,4,4,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
201,22.0,1,0.75,0.75,10,10,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
202,40.0,1,1.25,0.75,15,5,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
203,30.0,1,0.75,2.25,10,30,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
204,22.0,4,1.75,2.25,6,15,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0
205,22.0,1,1.25,0.3,5,5,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0
206,30.0,1,0.75,0.75,10,8,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
207,30.0,1,0.3,3.75,5,15,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
208,40.0,4,4.75,2.25,20,30,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
209,30.0,1,0.3,2.75,2,15,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
210,22.0,4,0.3,0.3,5,2,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
211,30.0,4,2.25,4.25,7,10,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
212,30.0,4,5.0,0.3,25,5,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
213,30.0,1,0.3,0.3,6,5,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
214,22.0,4,5.0,1.25,20,10,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
215,30.0,1,0.3,0.3,5,5,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
216,22.0,4,0.3,0.3,5,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
217,22.0,4,0.3,1.25,3,6,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
218,22.0,4,5.0,0.3,20,5,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0
219,40.0,4,0.3,0.75,5,10,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
220,30.0,2,2.25,2.75,5,15,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
221,54.0,1,0.3,0.3,5,5,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
222,22.0,2,0.3,0.3,3,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
223,22.0,4,0.3,1.25,7,13,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
224,30.0,1,0.75,1.25,10,20,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
225,22.0,2,1.25,0.3,15,5,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
226,22.0,4,0.75,0.3,7,5,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
227,54.0,4,0.3,1.25,5,15,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
228,22.0,4,0.3,0.3,2,5,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
229,22.0,1,0.75,0.75,7,7,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
230,40.0,2,0.75,0.75,10,10,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
231,22.0,2,4.75,0.3,15,5,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
232,54.0,4,2.25,0.75,7,10,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
233,22.0,4,1.75,0.3,15,5,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
234,30.0,1,0.3,1.25,5,7,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
235,22.0,2,0.3,0.3,5,4,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
236,54.0,4,0.3,0.75,5,10,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
237,30.0,4,0.3,1.75,2,10,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
238,22.0,4,0.3,0.3,5,3,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
239,22.0,2,0.75,1.25,10,13,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
