ID,USE,ACCESS_TIME,AD,ED,EGRESS_TIME,ALT1,ALT2,ALT3,ALT4,WB,AGE,GENDER,UNO,SERO,VEHICLE,DM1,DM2,DM3,DM4,DM5,EDM1,EDM2,EDM3,EDM4,EDM5
937,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,54.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
938,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
939,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,40.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
940,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
941,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
942,4,1.4399999999999997,0.288,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
943,4,1.0799999999999998,0.21599999999999997,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
944,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,0,40.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
945,4,3.5999999999999996,0.72,0.504,2.52,0,0,0,1,0,40.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
946,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,1,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
947,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
948,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,54.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
949,4,5.399999999999999,1.0799999999999998,1.44,7.199999999999999,0,0,0,1,0,22.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
950,4,2.52,0.504,0.72,3.5999999999999996,0,0,0,1,1,30.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
951,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
952,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
953,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
954,4,1.0799999999999998,0.21599999999999997,0.72,3.5999999999999996,0,0,0,1,1,40.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
955,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,0,22.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
956,3,2.52,0.504,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
957,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
958,4,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,0,1,1,30.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
959,4,3.5999999999999996,0.72,0.8639999999999999,4.319999999999999,0,0,0,1,0,30.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
960,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,0,22.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
961,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
962,3,5.399999999999999,1.0799999999999998,1.44,7.199999999999999,0,0,1,0,1,22.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
963,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,0,22.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
964,4,1.0799999999999998,0.21599999999999997,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
965,4,1.7999999999999998,0.36,0.576,2.8799999999999994,0,0,0,1,0,30.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
966,1,6.479999999999999,1.2959999999999998,0.36,1.7999999999999998,1,0,0,0,0,22.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
967,4,5.399999999999999,1.0799999999999998,0.21599999999999997,1.0799999999999998,0,0,0,1,0,22.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
968,4,2.1599999999999997,0.43199999999999994,0.43199999999999994,2.1599999999999997,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
969,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
970,2,1.0799999999999998,0.21599999999999997,1.0799999999999998,5.399999999999999,0,1,0,0,0,22.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
971,4,2.52,0.504,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
972,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
973,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
974,4,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,0,1,1,54.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
975,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,30.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
976,4,3.5999999999999996,0.72,0.288,1.4399999999999997,0,0,0,1,1,30.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
977,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,30.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
978,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,30.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
979,4,2.52,0.504,0.72,3.5999999999999996,0,0,0,1,0,65.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
980,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,0,40.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
981,3,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,1,0,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
982,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
983,4,2.52,0.504,1.44,7.199999999999999,0,0,0,1,0,54.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
984,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,40.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
985,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,40.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
986,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
987,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,30.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
988,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
989,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
990,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
991,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
992,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
993,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
994,4,2.52,0.504,0.36,1.7999999999999998,0,0,0,1,1,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
995,4,3.5999999999999996,0.72,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
996,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,30.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
997,3,0.7199999999999999,0.144,0.504,2.52,0,0,1,0,0,30.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
998,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,0,22.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
999,2,0.7199999999999999,0.144,0.144,0.7199999999999999,0,1,0,0,1,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1000,3,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,1,0,0,22.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1001,3,1.4399999999999997,0.288,0.36,1.7999999999999998,0,0,1,0,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1002,1,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,1,0,0,0,1,22.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
1003,3,1.0799999999999998,0.21599999999999997,0.72,3.5999999999999996,0,0,1,0,0,30.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1004,2,0.7199999999999999,0.144,0.36,1.7999999999999998,0,1,0,0,1,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1005,4,7.199999999999999,1.44,0.36,1.7999999999999998,0,0,0,1,1,54.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
1006,3,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,1,0,0,30.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1007,4,2.52,0.504,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1008,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1009,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1010,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,1,40.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1011,2,2.52,0.504,0.36,1.7999999999999998,0,1,0,0,1,22.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1012,4,4.319999999999999,0.8639999999999999,0.36,1.7999999999999998,0,0,0,1,1,30.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1013,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,30.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1014,4,2.52,0.504,0.36,1.7999999999999998,0,0,0,1,0,40.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1015,4,1.4399999999999997,0.288,1.0799999999999998,5.399999999999999,0,0,0,1,1,30.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
1016,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1017,2,4.319999999999999,0.8639999999999999,0.36,1.7999999999999998,0,1,0,0,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1018,1,3.5999999999999996,0.72,0.72,3.5999999999999996,1,0,0,0,1,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1019,4,1.7999999999999998,0.36,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1020,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
1021,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1022,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,54.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1023,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1024,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1025,2,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,1,0,0,0,22.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
1026,2,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,1,0,0,0,22.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
1027,4,1.7999999999999998,0.36,1.7999999999999998,8.999999999999998,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
1028,2,3.5999999999999996,0.72,1.44,7.199999999999999,0,1,0,0,1,30.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
1029,3,7.199999999999999,1.44,0.72,3.5999999999999996,0,0,1,0,1,30.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
1030,3,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,1,0,1,22.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1031,4,1.7999999999999998,0.36,0.504,2.52,0,0,0,1,1,30.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1032,3,7.199999999999999,1.44,0.72,3.5999999999999996,0,0,1,0,1,22.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
1033,4,2.52,0.504,0.504,2.52,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1034,4,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,0,0,0,1,1,30.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1035,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1036,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,40.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1037,4,0.7199999999999999,0.144,0.21599999999999997,1.0799999999999998,0,0,0,1,0,40.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1038,4,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1039,2,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,1,0,0,1,30.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1040,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,40.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1041,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1042,3,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,1,0,1,30.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1043,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1044,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1045,1,6.67,1.334,0.144,0.7199999999999999,1,0,0,0,0,22.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
1046,1,2.8799999999999994,0.576,0.72,3.5999999999999996,1,0,0,0,1,30.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1047,3,2.52,0.504,0.504,2.52,0,0,1,0,1,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1048,4,1.0799999999999998,0.21599999999999997,0.144,0.7199999999999999,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1049,3,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,1,0,1,22.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1050,4,1.0799999999999998,0.21599999999999997,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1051,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,30.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1052,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,0,1,0,54.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
1053,4,2.52,0.504,1.0799999999999998,5.399999999999999,0,0,0,1,1,22.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
1054,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1055,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,1,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1056,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1057,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1058,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,30.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1059,4,3.5999999999999996,0.72,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1060,4,5.399999999999999,1.0799999999999998,0.21599999999999997,1.0799999999999998,0,0,0,1,1,22.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
1061,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,54.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1062,4,1.0799999999999998,0.21599999999999997,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1063,3,7.199999999999999,1.44,0.72,3.5999999999999996,0,0,1,0,0,30.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
1064,4,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,0,1,0,30.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
1065,4,0.7199999999999999,0.144,0.072,0.35999999999999993,0,0,0,1,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1066,4,0.35999999999999993,0.072,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1067,1,13.35,2.67,0.36,1.7999999999999998,1,0,0,0,1,22.0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
1068,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1069,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1070,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,65.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1071,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,40.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1072,4,1.0799999999999998,0.21599999999999997,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1073,2,1.7999999999999998,0.36,2.3520000000000003,11.760000000000002,0,1,0,0,0,22.0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
1074,2,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,1,0,0,0,22.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
1075,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,0,30.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1076,4,1.4399999999999997,0.288,0.288,1.4399999999999997,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1077,4,2.52,0.504,0.504,2.52,0,0,0,1,1,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1078,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1079,4,2.52,0.504,0.288,1.4399999999999997,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1080,3,2.52,0.504,0.288,1.4399999999999997,0,0,1,0,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1081,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1082,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1083,4,3.5999999999999996,0.72,2.67,13.35,0,0,0,1,0,22.0,1,1,0,1,0,1,0,0,0,0,0,0,1,0
1084,3,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,1,0,0,30.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1085,3,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,1,0,1,30.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
1086,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1087,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1088,2,3.5999999999999996,0.72,0.36,1.7999999999999998,0,1,0,0,1,30.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1089,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1090,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1091,2,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,1,0,0,1,22.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
1092,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1093,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,0,30.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1094,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,1,30.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1095,1,3.5999999999999996,0.72,0.144,0.7199999999999999,1,0,0,0,1,30.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1096,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,0,22.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
1097,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
1098,4,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,0,1,1,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1099,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,30.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1100,3,1.4399999999999997,0.288,0.36,1.7999999999999998,0,0,1,0,0,54.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1101,4,0.7199999999999999,0.144,0.21599999999999997,1.0799999999999998,0,0,0,1,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1102,3,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,1,0,1,40.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
1103,4,1.0799999999999998,0.21599999999999997,0.144,0.7199999999999999,0,0,0,1,0,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1104,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1105,2,1.7999999999999998,0.36,0.36,1.7999999999999998,0,1,0,0,1,40.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1106,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,0,1,1,30.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
1107,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1108,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,0,30.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1109,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,40.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1110,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1111,4,2.52,0.504,0.72,3.5999999999999996,0,0,0,1,0,40.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1112,2,0.7199999999999999,0.144,1.0799999999999998,5.399999999999999,0,1,0,0,0,22.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
1113,3,1.0799999999999998,0.21599999999999997,0.576,2.8799999999999994,0,0,1,0,0,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1114,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,30.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1115,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,54.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1116,4,1.7999999999999998,0.36,0.43199999999999994,2.1599999999999997,0,0,0,1,1,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1117,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,30.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1118,2,0.7199999999999999,0.144,0.36,1.7999999999999998,0,1,0,0,1,40.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1119,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1120,4,1.7999999999999998,0.36,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1121,4,2.52,0.504,0.576,2.8799999999999994,0,0,0,1,0,40.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1122,4,1.4399999999999997,0.288,0.576,2.8799999999999994,0,0,0,1,0,30.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1123,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1124,4,2.52,0.504,0.21599999999999997,1.0799999999999998,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1125,4,2.52,0.504,0.288,1.4399999999999997,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
