ID,AGE,USE,ACCESS_DISTANCE,EGRESS_DISTANCE,ACCESS_TIME,EGRESS_TIME,ALT1,ALT2,ALT3,ALT4,WB,GENDER,UNO,SERO,VEHICLE,DM1,DM2,DM3,DM4,DM5,DM6,DE1,DE2,DE3,DE4,DE5,DE6
893,22.0,3,0.3,0.3,5,5,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
894,30.0,4,0.3,0.75,2,5,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
895,22.0,4,1.25,4.75,60,30,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
896,30.0,4,1.75,0.3,5,5,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
897,54.0,4,0.75,0.75,6,10,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
898,22.0,2,0.3,0.75,3,10,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
899,65.0,4,0.75,0.3,5,5,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
900,30.0,3,0.3,0.75,2,5,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
901,22.0,4,0.3,1.25,5,10,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
902,22.0,3,1.75,0.3,10,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
903,22.0,4,2.75,0.75,35,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
904,22.0,3,2.25,0.75,10,5,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
905,40.0,4,1.75,0.3,10,3,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
906,22.0,3,1.25,1.25,15,15,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
907,30.0,3,2.25,2.25,10,10,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
908,40.0,4,0.3,0.3,5,5,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
909,22.0,4,0.75,0.75,10,15,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
910,22.0,3,0.3,5.0,10,30,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
911,40.0,3,2.25,0.75,8,10,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
912,22.0,4,0.3,0.3,2,2,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
913,22.0,1,0.75,0.3,15,5,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
914,30.0,4,0.3,0.3,2,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
915,22.0,4,0.3,0.3,5,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
916,22.0,3,0.75,0.3,10,5,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
917,40.0,4,5.0,0.75,30,10,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
918,30.0,3,0.3,1.25,10,15,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
919,54.0,2,0.3,5.0,5,20,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
920,22.0,4,1.25,0.3,19,5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
921,30.0,3,1.75,2.25,12,15,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
922,22.0,4,0.3,0.75,5,5,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
923,22.0,3,1.25,0.75,10,10,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
924,40.0,4,0.75,1.25,10,10,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
925,22.0,3,0.3,1.25,5,10,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
926,40.0,3,2.75,0.75,10,10,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
927,22.0,1,0.75,0.3,15,5,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
928,54.0,4,4.75,4.25,20,15,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
929,30.0,4,3.75,3.25,60,30,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
930,22.0,3,0.3,1.25,2,15,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
931,30.0,3,0.3,0.75,10,10,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
932,22.0,1,0.75,0.3,15,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
933,22.0,3,0.3,0.75,5,10,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
934,30.0,3,0.3,1.25,5,15,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
935,22.0,4,2.25,0.3,5,15,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
936,30.0,1,0.75,0.3,7,5,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
937,22.0,3,1.25,1.25,15,15,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
938,30.0,3,0.75,1.25,10,25,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
939,22.0,3,3.75,1.25,30,6,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
940,22.0,3,1.25,0.3,15,5,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
941,22.0,4,0.3,0.3,5,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
942,22.0,4,0.75,0.75,15,10,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
943,40.0,4,0.3,0.3,10,5,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
944,40.0,4,0.3,0.75,5,10,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
945,22.0,3,0.3,0.75,4,4,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
946,30.0,3,5.0,5.0,15,15,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
947,22.0,1,5.0,0.3,15,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
948,22.0,3,5.0,1.75,60,10,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
949,30.0,4,0.3,0.3,5,2,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
950,40.0,3,0.3,0.75,5,15,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
951,22.0,4,0.3,0.3,2,2,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
952,22.0,3,1.25,1.25,5,10,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
953,40.0,4,0.75,0.75,10,10,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
954,22.0,3,0.75,0.3,10,5,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
955,30.0,3,0.3,0.3,8,10,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
956,22.0,4,0.3,0.3,5,5,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
957,30.0,4,2.25,0.3,10,5,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
958,22.0,2,5.0,2.75,45,10,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
959,22.0,3,0.3,2.25,5,10,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
960,40.0,4,0.75,0.3,5,5,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
961,30.0,3,0.75,0.3,5,5,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
962,22.0,3,5.0,0.75,20,10,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
963,22.0,4,2.75,2.75,10,10,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
964,22.0,4,4.75,0.75,10,10,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
965,22.0,1,1.25,0.3,10,5,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
966,22.0,4,0.3,0.3,1,5,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
967,22.0,2,0.3,4.75,5,20,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
968,22.0,3,0.3,1.25,5,15,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
969,22.0,3,0.75,0.75,10,10,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
970,22.0,3,2.75,0.75,15,10,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
971,22.0,1,0.75,0.3,10,10,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
972,30.0,4,5.0,1.75,45,10,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
973,30.0,3,0.75,0.75,15,15,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
974,22.0,1,0.3,0.3,5,20,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
975,30.0,3,0.3,0.75,2,2,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
976,22.0,4,0.75,0.75,15,20,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
977,40.0,2,3.25,0.75,30,10,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
978,22.0,4,0.75,1.25,15,5,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
979,65.0,4,0.75,0.75,5,10,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
980,22.0,4,4.75,0.3,10,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
981,22.0,2,0.3,1.25,5,7,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
982,40.0,4,5.0,0.3,40,5,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
983,40.0,4,0.75,1.75,10,15,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
984,22.0,3,0.75,0.75,10,5,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
985,30.0,3,1.25,2.25,15,15,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
986,22.0,4,0.3,0.75,1,5,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
987,30.0,4,1.75,0.75,10,5,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
988,22.0,4,0.3,0.75,5,5,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
989,30.0,4,0.75,0.75,10,10,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
990,22.0,4,5.0,0.3,25,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
991,30.0,3,4.75,0.3,15,5,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
992,22.0,4,1.75,0.75,13,10,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
993,30.0,3,0.75,0.75,10,10,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
994,40.0,3,1.25,0.75,10,15,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
995,22.0,4,1.25,0.3,15,5,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
996,30.0,3,0.75,0.75,5,5,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
997,22.0,2,0.3,0.75,5,10,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
998,30.0,4,1.25,5.0,15,13,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
999,22.0,3,0.3,0.75,5,10,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1000,22.0,4,0.3,0.3,5,5,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1001,30.0,3,1.25,1.25,10,10,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1002,22.0,1,0.75,0.3,15,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1003,30.0,2,5.0,1.75,20,10,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1004,30.0,4,0.3,0.75,5,10,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1005,30.0,2,5.0,0.75,20,10,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1006,54.0,3,0.75,2.25,5,10,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1007,30.0,4,0.3,0.75,5,10,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1008,40.0,3,3.25,2.25,15,15,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1009,30.0,1,2.25,0.3,30,5,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1010,22.0,4,0.3,0.3,5,5,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1011,40.0,4,1.75,1.75,15,15,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1012,30.0,4,0.75,0.75,15,5,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1013,22.0,3,0.3,1.75,5,10,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1014,22.0,3,2.25,0.75,12,4,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1015,54.0,4,0.3,0.3,2,6,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1016,30.0,4,1.25,2.75,10,15,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1017,40.0,3,0.75,0.75,10,5,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1018,30.0,3,0.75,0.75,10,10,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1019,22.0,4,0.3,0.75,5,15,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1020,22.0,3,0.3,0.75,5,10,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1021,30.0,3,1.25,0.75,20,10,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1022,22.0,3,5.0,0.3,30,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1023,30.0,3,0.3,0.3,5,3,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1024,22.0,3,0.75,1.75,10,20,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1025,22.0,4,0.3,0.3,5,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1026,22.0,3,0.75,0.3,10,5,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1027,30.0,2,5.0,0.3,25,5,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1028,22.0,4,0.3,0.3,5,10,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1029,22.0,1,0.75,0.3,20,10,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1030,22.0,2,2.75,0.75,10,10,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1031,22.0,3,0.3,3.25,5,15,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1032,22.0,4,0.3,0.3,5,2,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1033,22.0,4,0.75,0.3,5,5,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1034,54.0,1,0.75,0.3,10,5,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1035,22.0,3,1.75,0.75,7,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1036,22.0,4,0.3,0.75,2,5,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1037,30.0,2,4.75,0.3,10,5,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1038,30.0,3,1.25,0.3,10,3,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1039,30.0,3,1.75,2.75,15,15,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1040,40.0,4,0.3,1.75,10,10,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1041,30.0,3,0.3,0.75,5,10,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1042,30.0,3,2.25,1.75,10,10,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1043,22.0,4,0.3,5.0,5,20,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1044,30.0,4,0.3,0.3,2,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1045,22.0,4,0.3,0.75,2,10,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1046,22.0,4,0.75,0.75,5,2,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1047,22.0,3,0.75,0.75,5,5,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1048,22.0,4,0.3,0.3,2,5,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1049,30.0,2,0.3,2.25,5,15,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1050,22.0,4,1.25,1.25,10,6,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1051,30.0,4,0.75,0.3,10,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1052,22.0,3,1.75,1.25,10,8,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1053,22.0,1,2.75,0.3,5,5,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1054,22.0,1,0.3,0.3,5,5,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1055,30.0,4,4.25,0.75,15,5,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1056,22.0,2,0.3,4.25,5,15,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1057,22.0,3,0.75,1.25,15,5,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1058,54.0,4,1.75,1.75,10,10,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1059,54.0,4,1.25,0.3,20,5,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1060,30.0,4,1.75,5.0,3,20,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1061,22.0,1,0.3,0.3,10,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1062,22.0,4,0.75,0.3,10,2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1063,22.0,1,0.75,0.3,10,5,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1064,22.0,1,0.75,0.3,8,4,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1065,22.0,4,3.25,1.25,15,15,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1066,22.0,3,0.75,0.75,10,10,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1067,22.0,3,0.3,0.75,5,30,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1068,65.0,4,1.25,0.75,10,10,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1069,40.0,3,0.75,0.3,15,2,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1070,22.0,3,1.25,0.75,20,10,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1071,30.0,4,5.0,2.75,15,10,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1072,22.0,4,0.3,0.75,5,10,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1073,30.0,4,0.3,1.75,5,10,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1074,30.0,4,0.3,0.3,10,5,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1075,30.0,4,1.75,1.75,10,15,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1076,54.0,3,1.25,0.3,10,10,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1077,22.0,3,0.75,0.3,10,5,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1078,30.0,4,5.0,5.0,30,40,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1079,22.0,3,1.25,0.3,10,5,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1080,22.0,1,0.3,0.3,5,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1081,54.0,1,0.3,0.3,2,5,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1082,22.0,4,0.3,0.75,2,10,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1083,22.0,3,5.0,0.3,15,2,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1084,30.0,3,0.3,4.75,5,20,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1085,40.0,4,1.25,0.3,10,5,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1086,65.0,3,0.75,0.75,10,10,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1087,22.0,3,3.75,1.25,15,15,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1088,22.0,4,5.0,0.3,30,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1089,40.0,4,0.75,1.25,10,5,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1090,22.0,2,0.75,0.3,10,10,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1091,30.0,3,1.75,1.75,30,30,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1092,65.0,4,0.3,2.25,5,15,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1093,22.0,3,0.3,0.3,5,5,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1094,30.0,2,0.3,1.25,3,10,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1095,30.0,4,0.3,0.3,1,5,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1096,30.0,4,0.75,5.0,10,20,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1097,30.0,4,0.3,0.75,2,10,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1098,30.0,4,0.75,0.3,15,10,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1099,22.0,3,2.25,0.3,10,5,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1100,54.0,4,0.75,0.3,10,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1101,30.0,3,1.25,2.75,20,25,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1102,22.0,4,0.3,0.3,5,2,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1103,22.0,4,0.3,0.3,2,5,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1104,22.0,2,0.75,1.25,10,15,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1105,30.0,3,2.25,0.75,15,10,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1106,22.0,3,2.75,0.3,10,2,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1107,22.0,3,1.75,0.75,7,10,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1108,22.0,4,0.3,0.3,2,2,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1109,30.0,1,2.25,5.0,15,40,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1110,22.0,1,0.3,0.3,5,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1111,30.0,4,0.3,0.75,5,10,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1112,30.0,4,0.3,0.3,5,2,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1113,54.0,3,1.75,0.75,5,5,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
