ID,USE_BICYCLE,ACCESS_TIME,EGRESS_TIME,GENDER,Alt1,ALT2,ALT3,ALT4,UNO,SERO,USE,ACCESS_DISTANCE,EGRESS-DISTANCE,EGRESS_DISTANCE,ALT1,WB
643,1,19.599999999999998,0.0,0,1,0,0,0,1,0,1,0.75,0.5,0.5,1,1
644,4,3.5999999999999996,0.7199999999999999,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,1
645,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
646,4,6.67,20.0,1,0,0,0,1,1,0,4,0.5,3.25,3.25,0,0
647,3,2.52,1.7999999999999998,1,0,0,1,0,1,0,3,0.5,0.5,0.5,0,1
648,4,58.8,7.199999999999999,1,0,0,0,1,1,0,4,2.25,1.75,1.75,0,1
649,3,39.199999999999996,1.7999999999999998,1,0,0,1,0,1,0,3,2.25,0.75,0.75,0,1
650,4,1.7999999999999998,5.399999999999999,0,0,0,0,1,1,0,4,0.5,1.25,1.25,0,1
651,4,40.05,0.35999999999999993,1,0,0,0,1,1,0,4,1.25,0.5,0.5,0,1
652,4,2.1599999999999997,1.0799999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
653,3,3.5999999999999996,5.399999999999999,1,0,0,1,0,1,0,3,0.75,0.75,0.75,0,0
654,4,0.7199999999999999,19.599999999999998,1,0,0,0,1,1,0,4,0.5,4.75,4.75,0,0
655,3,5.0,13.35,1,0,0,1,0,1,0,3,0.75,0.75,0.75,0,1
656,4,5.399999999999999,1.7999999999999998,0,0,0,0,1,1,0,4,1.25,0.5,0.5,0,1
657,2,3.5999999999999996,3.5999999999999996,0,0,1,0,0,1,0,2,0.75,0.75,0.75,0,1
658,4,3.5999999999999996,3.5999999999999996,0,0,0,0,1,1,0,4,0.75,0.75,0.75,0,1
659,4,3.5999999999999996,3.5999999999999996,0,0,0,0,1,1,0,4,0.75,0.75,0.75,0,1
660,4,0.7199999999999999,1.0799999999999998,1,0,0,0,1,1,0,4,0.75,0.75,0.75,0,0
661,3,3.5999999999999996,58.8,1,0,0,1,0,1,0,3,0.75,2.25,2.25,0,0
662,3,19.599999999999998,0.7199999999999999,0,0,0,1,0,1,0,3,0.75,0.5,0.5,0,0
663,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
664,3,16.674999999999997,5.399999999999999,1,0,0,1,0,1,0,3,1.75,1.75,1.75,0,1
665,4,5.399999999999999,3.5999999999999996,1,0,0,0,1,1,0,4,0.75,0.75,0.75,0,0
666,4,5.399999999999999,0.35999999999999993,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,1
667,4,3.5999999999999996,1.7999999999999998,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,0
668,3,3.5999999999999996,0.7199999999999999,1,0,0,1,0,1,0,3,0.75,0.5,0.5,0,1
669,4,1.7999999999999998,3.5999999999999996,1,0,0,0,1,1,0,4,0.75,0.75,0.75,0,0
670,4,5.399999999999999,0.7199999999999999,1,0,0,0,1,1,0,4,1.25,0.5,0.5,0,0
671,3,40.05,6.119999999999999,1,0,0,1,0,1,0,3,1.75,0.75,0.75,0,0
672,4,10.0,4.319999999999999,1,0,0,0,1,1,0,4,1.25,0.75,0.75,0,0
673,3,39.199999999999996,1.7999999999999998,1,0,0,1,0,1,0,3,3.25,0.5,0.5,0,1
674,4,26.7,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
675,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,1.25,0.5,0.5,0,1
676,3,1.7999999999999998,10.68,1,0,0,1,0,1,0,3,0.5,0.5,0.5,0,0
677,4,1.7999999999999998,1.0799999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
678,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,0
679,4,5.399999999999999,0.35999999999999993,0,0,0,0,1,1,0,4,1.25,5.0,5.0,0,1
680,4,1.7999999999999998,1.7999999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
681,3,3.5999999999999996,3.5999999999999996,1,0,0,1,0,1,0,3,0.75,0.75,0.75,0,1
682,3,4.319999999999999,6.119999999999999,1,0,0,1,0,1,0,3,2.75,2.75,2.75,0,0
683,3,1.7999999999999998,1.0799999999999998,1,0,0,1,0,1,0,3,0.5,0.5,0.5,0,0
684,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,0
685,4,1.7999999999999998,1.0799999999999998,1,0,0,0,1,1,0,4,0.75,0.75,0.75,0,0
686,2,1.0799999999999998,53.4,1,0,1,0,0,1,0,2,0.5,4.25,4.25,0,0
687,2,3.5999999999999996,58.8,1,0,1,0,0,1,0,2,0.5,3.25,3.25,0,1
688,2,0.7199999999999999,26.7,1,0,1,0,0,1,0,2,0.5,2.75,2.75,0,0
689,1,10.0,26.7,1,1,0,0,0,1,0,1,1.25,1.25,1.25,1,0
690,3,3.5999999999999996,1.7999999999999998,1,0,0,1,0,1,0,3,0.75,0.5,0.5,0,0
691,3,39.199999999999996,0.7199999999999999,1,0,0,1,0,1,0,3,3.25,0.5,0.5,0,0
692,3,13.35,26.7,1,0,0,1,0,1,0,3,0.75,2.25,2.25,0,1
693,3,40.05,7.199999999999999,1,0,0,1,0,1,0,3,4.75,1.75,1.75,0,1
694,3,78.39999999999999,0.7199999999999999,1,0,0,1,0,1,0,3,5.0,0.5,0.5,0,1
695,4,1.7999999999999998,1.7999999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
696,4,20.0,20.0,1,0,0,0,1,1,0,4,3.75,1.25,1.25,0,0
697,4,3.5999999999999996,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
698,4,1.0799999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,0
699,3,3.5999999999999996,3.5999999999999996,1,0,0,1,0,1,0,3,0.5,0.5,0.5,0,0
700,2,5.399999999999999,1.0799999999999998,1,0,1,0,0,1,0,2,3.25,0.5,0.5,0,1
701,4,40.05,1.7999999999999998,1,0,0,0,1,1,0,4,5.0,0.75,0.75,0,0
702,3,1.7999999999999998,1.7999999999999998,1,0,0,1,0,1,0,3,0.5,0.75,0.75,0,0
703,1,66.75,1.7999999999999998,1,1,0,0,0,1,0,1,5.0,0.5,0.5,1,0
704,3,5.399999999999999,1.7999999999999998,1,0,0,1,0,1,0,3,2.25,0.75,0.75,0,1
705,1,10.68,1.0799999999999998,1,1,0,0,0,1,0,1,2.25,0.5,0.5,1,1
706,4,5.399999999999999,39.199999999999996,1,0,0,0,1,1,0,4,1.25,1.75,1.75,0,0
707,4,7.199999999999999,0.7199999999999999,1,0,0,0,1,1,0,4,1.25,0.5,0.5,0,0
708,3,0.7199999999999999,0.7199999999999999,1,0,0,1,0,1,0,3,0.5,0.5,0.5,0,1
709,4,1.7999999999999998,3.5999999999999996,1,0,0,0,1,1,0,4,0.75,0.75,0.75,0,1
710,2,1.0799999999999998,5.0,1,0,1,0,0,1,0,2,0.5,0.75,0.75,0,0
711,1,1.7999999999999998,0.7199999999999999,1,1,0,0,0,1,0,1,0.5,0.5,0.5,1,0
712,3,5.399999999999999,1.7999999999999998,1,0,0,1,0,1,0,3,1.25,0.75,0.75,0,0
713,4,1.0799999999999998,40.05,0,0,0,0,1,1,0,4,0.5,2.75,2.75,0,1
714,4,39.199999999999996,5.0,1,0,0,0,1,1,0,4,4.75,0.5,0.5,0,1
715,3,1.7999999999999998,78.39999999999999,1,0,0,1,0,1,0,3,0.5,4.25,4.25,0,1
716,3,1.7999999999999998,1.7999999999999998,1,0,0,1,0,1,0,3,0.5,0.5,0.5,0,0
717,4,0.7199999999999999,53.4,1,0,0,0,1,1,0,4,0.5,5.0,5.0,0,0
718,4,3.5999999999999996,1.7999999999999998,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,0
719,3,1.7999999999999998,1.7999999999999998,0,0,0,1,0,1,0,3,0.5,0.5,0.5,0,0
720,2,0.35999999999999993,3.5999999999999996,1,0,1,0,0,1,0,2,0.5,0.75,0.75,0,1
721,4,1.0799999999999998,78.39999999999999,1,0,0,0,1,1,0,4,0.5,5.0,5.0,0,1
722,4,3.5999999999999996,19.599999999999998,1,0,0,0,1,1,0,4,0.75,4.75,4.75,0,1
723,1,53.4,1.7999999999999998,1,1,0,0,0,1,0,1,3.75,0.5,0.5,1,1
724,3,5.399999999999999,3.5999999999999996,1,0,0,1,0,1,0,3,1.75,0.75,0.75,0,0
725,3,1.4399999999999997,2.52,1,0,0,1,0,1,0,3,0.5,0.5,0.5,0,1
726,4,1.7999999999999998,3.5999999999999996,0,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
727,4,47.040000000000006,12.0,0,0,0,0,1,1,0,4,4.75,1.25,1.25,0,1
728,4,5.399999999999999,0.7199999999999999,1,0,0,0,1,1,0,4,1.25,0.5,0.5,0,1
729,1,19.599999999999998,0.7199999999999999,1,1,0,0,0,1,0,1,1.75,0.5,0.5,1,1
730,4,3.5999999999999996,1.7999999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
731,2,3.5999999999999996,40.05,1,0,1,0,0,1,0,2,0.75,2.75,2.75,0,1
732,4,1.4399999999999997,2.52,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,1
733,4,3.5999999999999996,1.7999999999999998,1,0,0,0,1,1,0,4,0.75,0.75,0.75,0,0
734,4,3.5999999999999996,5.399999999999999,1,0,0,0,1,1,0,4,0.75,0.75,0.75,0,1
735,1,58.8,3.5999999999999996,1,1,0,0,0,1,0,1,5.0,5.0,5.0,1,1
736,4,7.199999999999999,26.7,0,0,0,0,1,1,0,4,1.25,0.75,0.75,0,0
737,4,2.52,8.999999999999998,1,0,0,0,1,1,0,4,1.25,5.0,5.0,0,1
738,4,19.599999999999998,1.7999999999999998,0,0,0,0,1,1,0,4,2.25,0.5,0.5,0,0
739,3,3.5999999999999996,5.399999999999999,1,0,0,1,0,1,0,3,0.75,1.25,1.25,0,1
740,4,7.199999999999999,1.7999999999999998,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,1
741,4,7.199999999999999,15.0,1,0,0,0,1,1,0,4,1.25,3.75,3.75,0,1
742,4,1.4399999999999997,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,1
743,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
744,4,1.7999999999999998,0.7199999999999999,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
745,3,1.7999999999999998,1.7999999999999998,0,0,0,1,0,1,0,3,0.5,0.5,0.5,0,1
746,3,40.05,5.399999999999999,0,0,0,1,0,1,0,3,2.75,0.75,0.75,0,1
747,4,3.5999999999999996,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
748,1,5.399999999999999,1.7999999999999998,1,1,0,0,0,1,0,1,0.75,0.5,0.5,1,1
749,4,19.599999999999998,0.35999999999999993,1,0,0,0,1,1,0,4,1.75,0.5,0.5,0,1
750,4,78.39999999999999,1.7999999999999998,1,0,0,0,1,1,0,4,4.75,0.75,0.75,0,0
751,3,7.199999999999999,5.399999999999999,1,0,0,1,0,1,0,3,1.25,0.75,0.75,0,0
752,4,7.84,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
753,3,21.36,0.7199999999999999,1,0,0,1,0,1,0,3,1.75,0.5,0.5,0,1
754,1,3.5999999999999996,0.7199999999999999,1,1,0,0,0,1,0,1,0.5,0.5,0.5,1,1
755,4,0.7199999999999999,3.5999999999999996,0,0,0,0,1,1,0,4,0.5,0.75,0.75,0,1
756,4,19.599999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,1.75,0.5,0.5,0,1
757,4,3.5999999999999996,3.5999999999999996,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,1
758,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
759,4,1.7999999999999998,0.7199999999999999,0,0,0,0,1,1,0,4,0.75,0.5,0.5,0,1
760,4,18.69,5.399999999999999,0,0,0,0,1,1,0,4,2.25,2.25,2.25,0,1
761,4,1.0799999999999998,0.35999999999999993,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
762,4,19.599999999999998,26.7,0,0,0,0,1,1,0,4,0.75,1.75,1.75,0,0
763,3,3.5999999999999996,3.5999999999999996,1,0,0,1,0,1,0,3,0.5,0.5,0.5,0,0
764,3,13.35,26.7,0,0,0,1,0,1,0,3,2.75,1.75,1.75,0,1
765,4,3.5999999999999996,5.399999999999999,1,0,0,0,1,1,0,4,1.25,1.75,1.75,0,0
766,1,26.7,3.5999999999999996,1,1,0,0,0,1,0,1,0.75,0.75,0.75,1,1
767,4,53.4,26.7,0,0,0,0,1,1,0,4,4.75,4.75,4.75,0,0
768,3,3.5999999999999996,4.319999999999999,1,0,0,1,0,1,0,3,0.75,1.25,1.25,0,1
769,4,5.399999999999999,5.399999999999999,1,0,0,0,1,1,0,4,1.25,1.25,1.25,0,1
770,3,1.7999999999999998,19.599999999999998,1,0,0,1,0,1,0,3,0.5,0.75,0.75,0,1
771,1,16.02,1.7999999999999998,1,1,0,0,0,1,0,1,0.75,0.5,0.5,1,1
772,4,19.599999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,1
773,4,40.05,1.7999999999999998,1,0,0,0,1,1,0,4,4.25,0.5,0.5,0,1
774,4,19.599999999999998,2.52,1,0,0,0,1,1,0,4,0.75,0.75,0.75,0,1
775,4,0.7199999999999999,3.5999999999999996,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
776,3,2.52,0.35999999999999993,1,0,0,1,0,1,0,3,0.5,0.5,0.5,0,0
777,4,0.7199999999999999,23.345000000000002,1,0,0,0,1,1,0,4,0.5,1.25,1.25,0,1
778,4,1.7999999999999998,0.7199999999999999,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
779,3,26.7,0.7199999999999999,0,0,0,1,0,1,0,3,3.25,0.5,0.5,0,0
780,1,5.399999999999999,5.399999999999999,1,1,0,0,0,1,0,1,1.75,1.75,1.75,1,1
781,1,50.025,0.7199999999999999,1,1,0,0,0,1,0,1,4.25,0.5,0.5,1,0
782,3,3.5999999999999996,5.399999999999999,0,0,0,1,0,1,0,3,0.75,0.75,0.75,0,1
783,3,1.7999999999999998,2.52,1,0,0,1,0,1,0,3,0.75,0.75,0.75,0,1
784,3,1.7999999999999998,5.0,1,0,0,1,0,1,0,3,0.5,0.5,0.5,0,1
785,4,39.199999999999996,0.7199999999999999,1,0,0,0,1,1,0,4,1.25,0.5,0.5,0,1
786,3,39.199999999999996,10.0,1,0,0,1,0,1,0,3,1.75,1.75,1.75,0,1
787,4,5.399999999999999,5.399999999999999,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,1
788,4,39.199999999999996,1.7999999999999998,1,0,0,0,1,1,0,4,2.25,0.5,0.5,0,1
789,3,1.7999999999999998,1.7999999999999998,0,0,0,1,0,1,0,3,0.5,0.5,0.5,0,0
790,4,1.0799999999999998,1.0799999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
791,4,0.7199999999999999,0.35999999999999993,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
792,4,2.8799999999999994,19.599999999999998,0,0,0,0,1,1,0,4,0.75,2.25,2.25,0,0
793,4,1.7999999999999998,2.52,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,1
794,3,5.399999999999999,1.7999999999999998,1,0,0,1,0,1,0,3,1.25,0.5,0.5,0,1
795,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
796,1,5.399999999999999,1.0799999999999998,1,1,0,0,0,1,0,1,0.75,0.5,0.5,1,0
797,4,1.7999999999999998,3.5999999999999996,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
798,2,19.599999999999998,1.7999999999999998,1,0,1,0,0,1,0,2,0.75,0.5,0.5,0,1
799,4,19.599999999999998,0.7199999999999999,1,0,0,0,1,1,0,4,5.0,0.5,0.5,0,0
800,3,1.7999999999999998,1.7999999999999998,1,0,0,1,0,1,0,3,0.5,0.5,0.5,0,0
801,4,0.7199999999999999,19.599999999999998,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,1
802,4,19.599999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,1.75,0.5,0.5,0,1
803,4,2.1599999999999997,3.5999999999999996,1,0,0,0,1,1,0,4,0.75,0.75,0.75,0,1
804,2,1.0799999999999998,3.5999999999999996,1,0,1,0,0,1,0,2,0.5,0.75,0.75,0,0
805,4,19.599999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,0
806,3,0.7199999999999999,1.7999999999999998,1,0,0,1,0,1,0,3,0.5,0.75,0.75,0,0
807,4,1.7999999999999998,10.0,1,0,0,0,1,1,0,4,0.5,1.25,1.25,0,0
808,3,39.199999999999996,0.7199999999999999,0,0,0,1,0,1,0,3,1.75,0.5,0.5,0,0
809,3,39.199999999999996,13.35,1,0,0,1,0,1,0,3,2.25,0.75,0.75,0,0
810,4,39.199999999999996,1.0799999999999998,0,0,0,0,1,1,0,4,1.75,0.5,0.5,0,1
811,3,5.399999999999999,5.399999999999999,0,0,0,1,0,1,0,3,1.25,1.25,1.25,0,1
812,3,39.199999999999996,10.0,1,0,0,1,0,1,0,3,2.25,2.25,2.25,0,1
813,4,1.7999999999999998,5.0,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
814,4,3.5999999999999996,5.399999999999999,1,0,0,0,1,1,0,4,0.75,0.75,0.75,0,1
815,3,2.8799999999999994,3.5999999999999996,1,0,0,1,0,1,0,3,2.25,0.75,0.75,0,1
816,4,0.7199999999999999,0.7199999999999999,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
817,1,5.399999999999999,1.7999999999999998,1,1,0,0,0,1,0,1,0.75,0.5,0.5,1,0
818,4,0.7199999999999999,0.35999999999999993,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
819,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
820,3,3.5999999999999996,1.7999999999999998,1,0,0,1,0,1,0,3,0.75,0.5,0.5,0,0
821,3,3.5999999999999996,5.399999999999999,1,0,0,1,0,1,0,3,0.5,1.25,1.25,0,0
822,2,1.7999999999999998,20.0,0,0,1,0,0,1,0,2,0.5,5.0,5.0,0,1
823,4,74.48,1.7999999999999998,0,0,0,0,1,1,0,4,1.25,0.5,0.5,0,0
824,3,4.319999999999999,5.399999999999999,1,0,0,1,0,1,0,3,1.75,2.25,2.25,0,0
825,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
826,3,3.5999999999999996,3.5999999999999996,1,0,0,1,0,1,0,3,1.25,0.75,0.75,0,1
827,4,3.5999999999999996,39.199999999999996,1,0,0,0,1,1,0,4,0.75,1.25,1.25,0,1
828,3,1.7999999999999998,3.5999999999999996,1,0,0,1,0,1,0,3,0.5,1.25,1.25,0,0
829,3,26.7,3.5999999999999996,0,0,0,1,0,1,0,3,2.75,0.75,0.75,0,0
830,1,5.399999999999999,1.7999999999999998,0,1,0,0,0,1,0,1,0.75,0.5,0.5,1,0
831,4,53.4,40.05,1,0,0,0,1,1,0,4,4.75,4.25,4.25,0,1
832,3,0.7199999999999999,40.05,0,0,0,1,0,1,0,3,0.5,1.25,1.25,0,0
833,3,3.5999999999999996,3.5999999999999996,0,0,0,1,0,1,0,3,0.5,0.75,0.75,0,1
834,1,5.399999999999999,13.35,0,1,0,0,0,1,0,1,0.75,0.5,0.5,1,0
835,3,1.7999999999999998,3.5999999999999996,1,0,0,1,0,1,0,3,0.5,0.75,0.75,0,0
836,3,1.7999999999999998,5.399999999999999,0,0,0,1,0,1,0,3,0.5,1.25,1.25,0,0
837,4,5.0,5.399999999999999,0,0,0,0,1,1,0,4,2.25,0.5,0.5,0,1
838,1,18.69,1.7999999999999998,1,1,0,0,0,1,0,1,0.75,0.5,0.5,1,1
839,3,5.399999999999999,5.399999999999999,1,0,0,1,0,1,0,3,1.25,1.25,1.25,0,1
840,3,3.5999999999999996,8.999999999999998,0,0,0,1,0,1,0,3,0.75,1.25,1.25,0,0
841,3,5.399999999999999,1.7999999999999998,0,0,0,1,0,1,0,3,1.25,0.5,0.5,0,0
842,4,1.7999999999999998,0.7199999999999999,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
843,4,5.399999999999999,3.5999999999999996,1,0,0,0,1,1,0,4,0.75,0.75,0.75,0,1
844,4,3.5999999999999996,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
845,4,1.7999999999999998,3.5999999999999996,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,1
846,3,4.0,1.4399999999999997,1,0,0,1,0,1,0,3,0.5,0.75,0.75,0,1
847,3,40.05,40.05,0,0,0,1,0,1,0,3,5.0,5.0,5.0,0,0
848,1,5.399999999999999,0.7199999999999999,1,1,0,0,0,1,0,1,5.0,0.5,0.5,1,0
849,4,1.7999999999999998,0.7199999999999999,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
850,3,1.7999999999999998,5.399999999999999,0,0,0,1,0,1,0,3,0.5,0.75,0.75,0,1
851,4,0.7199999999999999,0.7199999999999999,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
852,3,19.599999999999998,3.5999999999999996,1,0,0,1,0,1,0,3,1.25,1.25,1.25,0,0
853,4,3.5999999999999996,3.5999999999999996,0,0,0,0,1,1,0,4,0.75,0.75,0.75,0,1
854,3,3.5999999999999996,1.7999999999999998,1,0,0,1,0,1,0,3,0.75,0.5,0.5,0,0
855,3,2.8799999999999994,3.5999999999999996,1,0,0,1,0,1,0,3,0.5,0.5,0.5,0,1
856,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
857,4,39.199999999999996,1.7999999999999998,0,0,0,0,1,1,0,4,2.25,0.5,0.5,0,0
858,3,1.7999999999999998,10.0,1,0,0,1,0,1,0,3,0.5,2.25,2.25,0,0
859,4,19.599999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.75,0.5,0.5,0,1
860,3,5.0,1.7999999999999998,1,0,0,1,0,1,0,3,0.75,0.5,0.5,0,1
861,3,78.39999999999999,3.5999999999999996,1,0,0,1,0,1,0,3,5.0,0.75,0.75,0,0
862,4,39.199999999999996,10.0,0,0,0,0,1,1,0,4,2.75,2.75,2.75,0,1
863,4,26.7,3.5999999999999996,0,0,0,0,1,1,0,4,4.75,0.75,0.75,0,1
864,1,3.5999999999999996,1.7999999999999998,1,1,0,0,0,1,0,1,1.25,0.5,0.5,1,0
865,4,0.35999999999999993,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
866,2,1.7999999999999998,78.39999999999999,1,0,1,0,0,1,0,2,0.5,4.75,4.75,0,0
867,3,1.7999999999999998,5.399999999999999,0,0,0,1,0,1,0,3,0.5,1.25,1.25,0,0
868,3,3.5999999999999996,3.5999999999999996,0,0,0,1,0,1,0,3,0.75,0.75,0.75,0,0
869,3,40.05,3.5999999999999996,1,0,0,1,0,1,0,3,2.75,0.75,0.75,0,0
870,1,3.5999999999999996,3.5999999999999996,1,1,0,0,0,1,0,1,0.75,0.5,0.5,1,0
871,3,5.399999999999999,5.399999999999999,1,0,0,1,0,1,0,3,0.75,0.75,0.75,0,1
872,1,1.7999999999999998,7.199999999999999,1,1,0,0,0,1,0,1,0.5,0.5,0.5,1,1
873,3,0.7199999999999999,7.84,1,0,0,1,0,1,0,3,0.5,0.75,0.75,0,1
874,4,5.399999999999999,7.199999999999999,1,0,0,0,1,1,0,4,0.75,0.75,0.75,0,0
875,4,5.399999999999999,19.599999999999998,1,0,0,0,1,1,0,4,0.75,1.25,1.25,0,0
876,4,1.7999999999999998,3.5999999999999996,1,0,0,0,1,1,0,4,0.75,0.75,0.75,0,1
877,4,39.199999999999996,0.7199999999999999,1,0,0,0,1,1,0,4,4.75,0.5,0.5,0,0
878,2,1.7999999999999998,2.52,0,0,1,0,0,1,0,2,0.5,1.25,1.25,0,0
879,4,3.5999999999999996,58.8,1,0,0,0,1,1,0,4,0.75,1.75,1.75,0,1
880,3,3.5999999999999996,1.7999999999999998,1,0,0,1,0,1,0,3,0.75,0.75,0.75,0,0
881,3,5.399999999999999,40.05,1,0,0,1,0,1,0,3,1.25,2.25,2.25,0,1
882,4,0.35999999999999993,13.35,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
883,4,26.7,1.7999999999999998,0,0,0,0,1,1,0,4,1.75,0.75,0.75,0,1
884,4,19.599999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,0
885,4,3.5999999999999996,3.5999999999999996,0,0,0,0,1,1,0,4,0.75,0.75,0.75,0,1
886,4,98.0,0.7199999999999999,1,0,0,0,1,1,0,4,5.0,0.5,0.5,0,0
887,3,58.8,1.7999999999999998,1,0,0,1,0,1,0,3,4.75,0.5,0.5,0,1
888,4,4.68,3.5999999999999996,0,0,0,0,1,1,0,4,1.75,0.75,0.75,0,0
889,3,3.5999999999999996,3.5999999999999996,1,0,0,1,0,1,0,3,0.75,0.75,0.75,0,1
890,3,39.199999999999996,40.05,0,0,0,1,0,1,0,3,1.25,0.75,0.75,0,0
891,4,40.05,1.7999999999999998,0,0,0,0,1,1,0,4,1.25,0.5,0.5,0,0
892,3,19.599999999999998,1.7999999999999998,1,0,0,1,0,1,0,3,0.75,0.75,0.75,0,0
893,2,1.7999999999999998,3.5999999999999996,0,0,1,0,0,1,0,2,0.5,0.75,0.75,0,1
894,4,5.399999999999999,34.71,0,0,0,0,1,1,0,4,1.25,5.0,5.0,0,1
895,3,1.7999999999999998,3.5999999999999996,1,0,0,1,0,1,0,3,0.5,0.75,0.75,0,1
896,4,1.7999999999999998,1.7999999999999998,0,0,0,0,1,1,0,4,0.5,0.5,0.5,0,0
897,3,39.199999999999996,10.0,0,0,0,1,0,1,0,3,1.25,1.25,1.25,0,1
898,1,5.399999999999999,0.35999999999999993,1,1,0,0,0,1,0,1,0.75,0.5,0.5,1,0
899,2,78.39999999999999,3.5999999999999996,1,0,1,0,0,1,0,2,5.0,1.75,1.75,0,1
900,4,1.7999999999999998,3.5999999999999996,0,0,0,0,1,1,0,4,0.5,0.75,0.75,0,1
901,2,78.39999999999999,3.5999999999999996,0,0,1,0,0,1,0,2,5.0,0.75,0.75,0,1
902,3,16.674999999999997,33.349999999999994,1,0,0,1,0,1,0,3,0.75,2.25,2.25,0,0
903,4,1.7999999999999998,10.0,1,0,0,0,1,1,0,4,0.5,0.75,0.75,0,1
904,3,58.8,58.8,0,0,0,1,0,1,0,3,3.25,2.25,2.25,0,1
905,4,1.7999999999999998,1.7999999999999998,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
906,4,5.399999999999999,5.399999999999999,0,0,0,0,1,1,0,4,1.75,1.75,1.75,0,0
907,4,5.399999999999999,1.7999999999999998,1,0,0,0,1,1,0,4,0.75,0.75,0.75,0,1
908,3,1.7999999999999998,26.7,0,0,0,1,0,1,0,3,0.5,1.75,1.75,0,0
909,3,12.0,1.4399999999999997,0,0,0,1,0,1,0,3,2.25,0.75,0.75,0,1
910,4,0.7199999999999999,2.1599999999999997,1,0,0,0,1,1,0,4,0.5,0.5,0.5,0,1
